Rv_ID,Gene name,Geneid/Contrast_id,is_sdr,func_tuberculist,function_sanger,redox_enzyme,function_redox_,Function,groups,COG,cog_annot,UK_score_4,u1,u2,u3,u1_tn,u2_tn
Rv0112,gca,115.0,1.0,cell wall and cell processes,probable GDP-mannose dehydratase,1.0,Possibly involved in synthesis of a-band common antigen lipopolysaccharide. First of the three steps in the biosynthesis of GDP-fucose from GDP-mannose [catalytic activity: GDP-mannose = GDP-4-dehydro-6-deoxy-D-mannose + H2O].,"GDP-mannose 4,6 dehydratase (EC 4.2.1.47)",1.0,MG,,0.0,0.8255119000000001,-0.90010566,1.1403052,12.022832000000001,-6.215898
Rv0113,gmhA,116.0,0.0,cell wall and cell processes,phosphoheptose isomerase,0.0,,Phosphoheptose isomerase (EC 5.3.1.-),0.0,G,Carbohydrate transport and metabolism ,0.0,1.7021294999999999,1.0145135,1.3556771,14.699457,4.2326690000000005
Rv0114,gmhB,117.0,0.0,cell wall and cell processes,similar to HisB,0.0,,,0.0,E,Amino acid transport and metabolism ,0.0,0.73003364,-0.24993145,1.7581813000000002,12.054049000000001,-6.2033629999999995
Rv0115,hddA,118.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,"D,D-heptose 7-phosphate kinase",0.0,R,General function prediction only ,0.0,2.6839945,0.51510495,-0.5007807,-8.231753999999999,1.560849
Rv0116c,ldtA,119.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,3.3648236000000002,-1.3624318000000002,0.7492998000000001,-8.009718,1.3963691
Rv0117,oxyS,120.0,0.0,regulatory proteins,transcriptional regulator (LysR family),0.0,,Hydrogen peroxide-inducible genes activator,0.0,K,Transcription ,0.0,3.2958540000000003,-0.8314914000000001,0.06435089599999999,-5.5402904,1.6645256999999998
Rv0118c,oxcA,121.0,0.0,intermediary metabolism and respiration,oxalyl-CoA decarboxylase,1.0,Involved in catabolism of oxalic acid [catalytic activity: oxalyl-CoA = formyl-CoA + CO2].,Oxalyl-CoA decarboxylase (EC 4.1.1.8),0.0,EH,,0.0,2.803362,0.28843626,-0.5922835999999999,-7.681722,1.3893358
Rv0119,fadD7,122.0,0.0,lipid metabolism,acyl-CoA synthase,0.0,,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,IQ,,0.0,3.3392649,-0.7967225,0.07118793,-7.5338755000000015,1.8789919999999998
Rv0120c,fusA2,123.0,0.0,information pathways,elongation factor G,0.0,,Translation elongation factor G-related protein,0.0,J,"Translation, ribosomal structure and biogenesis ",0.0,3.2418146,-1.1721883,0.20298453,-7.486434,1.2452758999999998
Rv0121c,Rv0121c,124.0,0.0,conserved hypotheticals,hypothetical protein,1.0,Function unknown,PPOX class F420-dependent enzyme,0.0,R,General function prediction only ,4.0,3.3257976,-0.37072343,-0.3582316,-7.0483465,0.69737136
Rv0122,Rv0122,125.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.3058145,-1.0720931999999999,-0.061689947,12.085268,-6.0727754
Rv0123,Rv0123,126.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,"DNA-binding protein, CopG family",0.0,S,Function unknown ,0.0,3.2567472,-0.44128188,-0.30033776,-7.8019857,1.1865827
Rv0124,PE_PGRS2,127.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,PE-PGRS family protein,0.0,S,Function unknown ,0.0,2.828776,-1.3370966999999998,1.257326,10.028485,-1.5633671999999998
Rv0125,pepA,128.0,0.0,intermediary metabolism and respiration,probable serine protease,0.0,,Serine protease PepA,0.0,O,"Posttranslational modification, protein turnover, chaperones ",0.0,2.9957022999999996,-0.08285651,2.3197565,-7.4831699999999985,1.4711146000000002
Rv0126,treS,129.0,0.0,"virulence, detoxification, adaptation",probable glycosyl hydrolase,0.0,,Trehalose synthase (EC 5.4.99.16),0.0,G,Carbohydrate transport and metabolism ,0.0,2.6654875,-0.7076663000000001,-0.30173478,11.638922,-6.065750599999999
Rv0127,mak,130.0,0.0,"virulence, detoxification, adaptation",conserved hypothetical protein,0.0,,"Uncharacterized protein, probably involved in trehalose biosynthesis [Carbohydrate transport and metabolism]",0.0,G,Carbohydrate transport and metabolism ,0.0,2.244397,-1.1003201,0.3021279000000001,8.937933000000003,-1.8615153000000002
Rv0128,Rv0128,131.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,2.3340607,0.56614804,1.5754101999999999,8.784248,-1.8540984
Rv0129c,fbpC,132.0,0.0,lipid metabolism,"antigen 85C, mycolytransferase",0.0,,Antigen 85-C precursor (85C) (Antigen 85 complex C) (Ag85C) (Mycolyl transferase 85C) (EC 2.3.1.-),0.0,R,General function prediction only ,0.0,-0.31990522,-0.5728082,-0.06523719,-7.2992029999999986,1.3751266000000002
Rv0130,htdZ,133.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,Probable enoyl-CoA hydratase 1 (EC 4.2.1.17),0.0,I,Lipid transport and metabolism ,0.0,2.9782681,0.21655475,1.4501395000000001,10.521787,-0.5681326999999999
Rv0131c,fadE1,134.0,0.0,lipid metabolism,acyl-CoA dehydrogenase,0.0,,PROBABLE ACYL-CoA DEHYDROGENASE FADE1 (EC 1.3.99.-),0.0,I,Lipid transport and metabolism ,0.0,3.2397316000000003,-0.29166627,-0.44844872,-7.3230850000000025,1.7310979
Rv0132c,fgd2,135.0,0.0,intermediary metabolism and respiration,putative oxidoreductase,1.0,Catalyzes oxidation of glucose-6-phosphate to 6-phosphogluconolactone using coenzyme F420 (an *-hydroxy-5-deazaflavin derivative) as the electron acceptor.,F420-dependent glucose-6-phosphate dehydrogenase Fgd3,0.0,C,Energy production and conversion ,0.0,3.1275082000000003,-1.1633850000000001,1.8061584,-7.2026258,0.621189
Rv0133,Rv0133,136.0,0.0,intermediary metabolism and respiration,possible puromycin N-acetyltransferase,0.0,,Histone acetyltransferase HPA2 and related acetyltransferases,0.0,KR,,0.0,3.2072827999999998,-0.7804318,-0.3108149000000001,-7.8490906,1.4425408000000002
Rv0134,ephF,137.0,0.0,"virulence, detoxification, adaptation",probable epoxide hydrolase,0.0,,epoxide hydrolase,0.0,R,General function prediction only ,0.0,0.6145825,-0.38601209999999997,1.0808969,-8.064306,1.2727226999999999
Rv0135c,Rv0135c,138.0,0.0,regulatory proteins,putative transcriptional regulator,0.0,,"Transcriptional regulator, TetR family",0.0,K,Transcription ,0.0,1.1356636999999998,-0.54865,0.06509135,-7.890233999999999,1.5220736000000001
Rv0136,cyp138,139.0,0.0,intermediary metabolism and respiration,cytochrome p450,0.0,,Cytochrome P450 138,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.0042472,-1.6377892,0.7368885000000001,6.5749892999999995,-2.526037
Rv0137c,msrA,140.0,0.0,intermediary metabolism and respiration,putative peptide methionine sulfoxide,0.0,,Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11),0.0,O,"Posttranslational modification, protein turnover, chaperones ",0.0,3.3940387000000003,-0.9677809000000002,0.8865125,-7.819880499999999,1.4201295
Rv0138,Rv0138,141.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.0378293999999997,-1.4149459999999998,1.4229563,-8.126998,1.3166437
Rv0139,Rv0139,142.0,0.0,intermediary metabolism and respiration,putative oxidoreductase,1.0,Function unknown; probably involved in cellular metabolism.,Dihydroflavonol-4-reductase (EC 1.1.1.219),0.0,MG,,2.0,2.0095226999999998,0.3477639,-0.19910243,8.056612,-4.186166
Rv0140,Rv0140,143.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.383858,-2.8828697,1.3176968999999998,-7.403415,1.6632155
Rv0141c,Rv0141c,144.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,R,General function prediction only ,0.0,3.3340023000000003,-2.4208052,1.353472,14.699330999999999,4.232559999999999
Rv0142,Rv0142,145.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,L,"Replication, recombination and repair ",0.0,2.9573355,-0.5944311,0.13985941,-8.298867999999999,1.8201616999999999
Rv0143c,Rv0143c,146.0,0.0,cell wall and cell processes,probable chloride channel,0.0,,Chloride channel protein,0.0,P,Inorganic ion transport and metabolism ,0.0,3.4583193999999997,-0.7772639,-0.27061656,1.4533819,-2.278639
Rv0144,Rv0144,147.0,0.0,regulatory proteins,putative transcriptional regulator,0.0,,"Transcriptional regulator, TetR family",0.0,K,Transcription ,0.0,1.0857507,-0.12424506,1.5569017,-7.5199137,1.8368816000000003
Rv0145,Rv0145,148.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.0029939999999997,-0.93061656,2.0141706000000004,-7.5486994,1.7443576
Rv0146,Rv0146,149.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,2.9342961,-0.91774833,1.8643102999999999,-7.9947475999999975,1.6619153999999998
Rv0147,Rv0147,150.0,0.0,intermediary metabolism and respiration,aldehyde dehydrogenase,1.0,Function unknown; probably involved in cellular metabolism [catalytic activity: an aldehyde + NAD+ + H2O = an acid + NADH].,Aldehyde dehydrogenase (EC 1.2.1.3),0.0,C,Energy production and conversion ,2.0,3.0313323,-0.94818354,2.0583003,-7.975739,1.8000162
Rv0148,Rv0148,151.0,1.0,intermediary metabolism and respiration,steroid dehydrogenase,1.0,Function unknown; possibly involved in cellular metabolism.,Short-chain dehydrogenase/reductase SDR,4.0,IQR,,3.0,3.064811,-0.94518375,1.9731449,-8.098336999999999,1.5284902
Rv0149,Rv0149,152.0,0.0,intermediary metabolism and respiration,putative oxidoreductase,1.0,Possibly binds NADP and acts through a one-electron transfer process. Quinones are supposed to be the best substrates. May act in the detoxification of xenobiotics [catalytic activity: NADPH + quinone = NADP+ + semiquinone],Quinone oxidoreductase (EC 1.6.5.5),0.0,CR,,2.0,3.1041967999999995,-0.38549012,2.3828432999999998,-7.8135753,1.7278067
Rv0150c,Rv0150c,153.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.2506993,-0.5212769,2.1308484,-8.058211,1.4622844
Rv0151c,PE1,154.0,0.0,PE/PPE,PE-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,3.5291426,-0.6028387,1.1551255,-7.841404400000001,1.3890923000000002
Rv0152c,PE2,155.0,0.0,PE/PPE,PE-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,2.681532,0.15588622,1.1091343,-7.8644705,1.7662547
Rv0153c,ptbB,156.0,0.0,regulatory proteins,putative protein-tyrosine-phosphatase,0.0,,Protein tyrosine phosphatase (EC 3.1.3.48),0.0,T,Signal transduction mechanisms ,0.0,3.0972154,-1.1602899,1.2603541999999999,-8.127781,1.6478066000000002
Rv0154c,fadE2,157.0,0.0,lipid metabolism,acyl-CoA dehydrogenase,0.0,,Butyryl-CoA dehydrogenase (EC 1.3.99.2),0.0,I,Lipid transport and metabolism ,0.0,2.7166052000000005,-0.7680968,1.8195241999999998,8.075915,-1.9154081000000005
Rv0155,pntAa,158.0,0.0,intermediary metabolism and respiration,pyridine transhydrogenase subunit [alpha]1,1.0,The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane [catalytic activity: NADPH + NAD+ = NADP+ + NADH].,NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2),0.0,C,Energy production and conversion ,0.0,2.1423167999999997,0.3969833,1.5651248,7.9855175,-1.9347404
Rv0156,pntAb,159.0,0.0,intermediary metabolism and respiration,pyridine transhydrogenase subunit [alpha]2,1.0,The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane [catalytic activity: NADPH + NAD+ = NADP+ + NADH].,NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2),0.0,C,Energy production and conversion ,0.0,1.8429389999999999,0.3011626,1.6418598000000002,7.984754,-1.9326508999999998
Rv0157,pntB,160.0,0.0,intermediary metabolism and respiration,pyridine transhydrogenase subunit [beta],1.0,The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane [catalytic activity: NADPH + NAD+ = NADP+ + NADH].,NAD(P) transhydrogenase subunit beta (EC 1.6.1.2),0.0,C,Energy production and conversion ,0.0,1.7397541,1.1044593999999999,1.2062163000000001,-8.135145,1.7687858
Rv0157A,Rv0157A,161.0,0.0,,,0.0,,,0.0,,,0.0,2.3962805,-0.70560914,1.0844774,9.195546,-1.3432639
Rv0158,Rv0158,162.0,0.0,regulatory proteins,transcriptional regulator (TetR/AcrR family),0.0,,"Transcriptional regulator, TetR family",0.0,K,Transcription ,0.0,1.2753582,-0.33451438,-0.060254365,-7.9371990000000014,1.6541232
Rv0159c,PE3,163.0,0.0,PE/PPE,PE-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,2.8748572,-1.4358001,1.6932092,7.9652147,-1.9454773999999997
Rv0160c,PE4,164.0,0.0,PE/PPE,PE-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,2.9329283,-1.4170568000000001,0.5134784,-7.894273299999999,1.8366733
Rv0161,Rv0161,165.0,0.0,intermediary metabolism and respiration,possible oxidoreductase,1.0,Function unknown; probably involved in cellular metabolism.,putative oxidoreductase,0.0,C,Energy production and conversion ,2.0,3.1040044,-1.2660197,1.7670976999999999,-7.987478,1.7641650000000002
Rv0162c,adhE1,166.0,0.0,intermediary metabolism and respiration,alcohol dehydrogenase (Zn),1.0,Dehydrogeneses a alcohol (OXIDO-reduction) [catalytic activity: an alcohol + NAD+ = an aldehyde or ketone + NADH].,Alcohol dehydrogenase (EC 1.1.1.1),0.0,C,Energy production and conversion ,0.0,2.0773080000000004,0.085493766,2.03349,10.831908,-0.012913858
Rv0163,Rv0163,167.0,0.0,conserved hypotheticals,probable dehydrogenase,0.0,,putative 4-hydroxybenzoyl-CoA thioesterase,0.0,R,General function prediction only ,0.0,2.273142,-0.2490706,-0.27518709999999996,-7.4906229999999985,1.6248757
Rv0164,TB18.5,168.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,I,Lipid transport and metabolism ,0.0,1.2959517,0.55808836,0.64578533,-8.029616,1.9034596999999998
Rv0165c,mce1R,169.0,0.0,regulatory proteins,transcriptional regulator (GntR family),0.0,,"Predicted regulator PutR for proline utilization, GntR family",0.0,K,Transcription ,0.0,2.107124,1.2312037,1.1773778999999998,-7.6051984,1.7741
Rv0166,fadD5,170.0,0.0,lipid metabolism,acyl-CoA synthase,0.0,,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,IQ,,0.0,-0.8946825,-0.05185336,0.4294449000000001,-7.9969535,1.718056
Rv0167,yrbE1A,171.0,0.0,"virulence, detoxification, adaptation",part of mce1 operon,0.0,,,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,-0.9094499,-0.05086814,0.3965105,-7.8394704,1.7614193
Rv0168,yrbE1B,172.0,0.0,"virulence, detoxification, adaptation",part of mce1 operon,0.0,,,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,2.4555127999999997,0.11125159,1.0437566999999999,-7.949427,1.7036473
Rv0169,mce1A,173.0,0.0,"virulence, detoxification, adaptation",cell invasion protein,0.0,,MCE-family protein Mce1A,0.0,NT,,0.0,-1.1445284,-0.050233714000000006,0.3594422,10.266119,-0.6472264
Rv0170,mce1B,174.0,0.0,"virulence, detoxification, adaptation",part of mce1 operon,0.0,,MCE-family protein Mce1B,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,-1.1886297,-0.027408222000000003,0.39004618,10.236199000000001,-0.6787054
Rv0171,mce1C,175.0,0.0,"virulence, detoxification, adaptation",part of mce1 operon,0.0,,MCE-family protein Mce1C,0.0,NT,,0.0,-1.1846406,-0.032868594,0.36984262,10.385197999999999,-0.5801808
Rv0172,mce1D,176.0,0.0,"virulence, detoxification, adaptation",part of mce1 operon,0.0,,MCE-family protein Mce1D,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,-1.1724207,-0.035304300000000004,0.37348506,10.241465,-0.65852445
Rv0173,lprK,177.0,0.0,cell wall and cell processes,part of mce1 operon,0.0,,MCE-family lipoprotein LprK (MCE-family lipoprotein Mce1e),0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,-1.1517982,-0.07211536,0.341352,10.278167,-0.6003826999999999
Rv0174,mce1F,178.0,0.0,"virulence, detoxification, adaptation",part of mce1 operon,0.0,,MCE-family protein Mce1F,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,-1.1691438,-0.03945551,0.3704533,1.4771359,-2.250131
Rv0175,Rv0175,179.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,FIG033430: Probable conserved MCE associated membrane protein,0.0,S,Function unknown ,0.0,0.6102768,0.38052824,0.62867874,10.235608000000001,-0.66618025
Rv0176,Rv0176,180.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,FIG033285: Conserved MCE associated transmembrane protein,0.0,S,Function unknown ,0.0,0.011801575,-0.13899325,0.60408133,-4.9990387,1.2045549
Rv0177,Rv0177,181.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,FIG034772: Probable conserved MCE associated protein,0.0,S,Function unknown ,0.0,0.98958784,0.61654294,0.2761348,10.256518,-0.65612113
Rv0178,Rv0178,182.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,FIG030769: Probable conserved MCE associated membrane protein,0.0,S,Function unknown ,0.0,-0.2860199,-0.15129615,0.49498436,1.5034664,-2.2006755
Rv0179c,lprO,183.0,0.0,cell wall and cell processes,lipoprotein,0.0,,Possible lipoprotein LprO,0.0,S,Function unknown ,0.0,0.17746124,-0.30943757,-0.07474676,-7.793933,1.7756459
Rv0180c,Rv0180c,184.0,0.0,cell wall and cell processes,probable membrane protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,2.4186146,0.5332376999999999,1.2309246,-6.3868694,2.5341663
Rv0181c,Rv0181c,185.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Pirin-like protein Rv0181c/MT0192,0.0,R,General function prediction only ,0.0,-0.24742886,-2.2472502999999997,-0.17678878,9.628089,-1.6296802
Rv0182c,sigG,186.0,0.0,information pathways,sigma-70 factors ECF subfamily,0.0,,RNA polymerase factor sigma-70,0.0,K,Transcription ,0.0,3.2327535,-1.1552757,0.3287933,-7.7748413,1.6037533000000002
Rv0183,Rv0183,187.0,0.0,intermediary metabolism and respiration,Probable oxidoreductase,0.0,,Monoglyceride lipase (EC 3.1.1.23),0.0,I,Lipid transport and metabolism ,0.0,2.5704088,0.47346318,1.7989366000000002,-7.7335949999999976,1.6026938999999998
Rv0184,Rv0184,188.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.16266596,-1.8523593999999997,-0.20846896,7.9104924,-2.0543226999999997
Rv0185,Rv0185,189.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.30340374,-1.9984506000000002,-0.33428484,-7.6587834,1.7637339
Rv0186,bglS,190.0,0.0,intermediary metabolism and respiration,[beta]-glucosidase,0.0,,Beta-glucosidase (EC 3.2.1.21),0.0,G,Carbohydrate transport and metabolism ,0.0,3.3018763,-1.2406616000000001,2.1825318,-7.8576894,1.6681675999999999
Rv0187,Rv0187,192.0,0.0,intermediary metabolism and respiration,probable o-methyltransferase,0.0,,O-methyltransferase,0.0,R,General function prediction only ,0.0,3.37161,-1.3626236,2.0362253,-7.476904400000001,1.8552721999999997
Rv0188,Rv0188,193.0,0.0,cell wall and cell processes,putative methyltransferase,0.0,,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,3.618119,-2.0409575,0.61166734,-7.5979,1.9280642
Rv0189c,ilvD,194.0,0.0,intermediary metabolism and respiration,dihydroxy-acid dehydratase,0.0,,Dihydroxy-acid dehydratase (EC 4.2.1.9),0.0,EG,,0.0,2.3899179,-0.74367183,0.27053013,-7.3541293,1.8254248
Rv0190,Rv0190,195.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.8507125,-1.6709092,0.38532895,-7.491163,1.5423681999999999
Rv0191,Rv0191,196.0,0.0,cell wall and cell processes,probable chloramphenicol resistance protein,0.0,,"Integral membrane protein, sugar transporter",0.0,G,Carbohydrate transport and metabolism ,0.0,2.4076218999999996,-0.46954447,-0.54844654,-2.395807,-12.408038000000001
