Rv_ID,is_sdr,Function,groups,redox_enzyme,function_redox_,UK_score_4
Rv0297,0.0,PE-PGRS family protein,0.0,0.0,,0.0
Rv0298,0.0,Programmed cell death antitoxin YdcD,0.0,0.0,,0.0
Rv0299,0.0,Programmed cell death toxin YdcE,0.0,0.0,,0.0
Rv0300,0.0,,0.0,0.0,,0.0
Rv0301,0.0,,0.0,0.0,,0.0
Rv0302,0.0,TetR/ACRR family transcriptional regulator,0.0,0.0,,0.0
Rv0303,1.0,"""Oxidoreductase, short-chain dehydrogenase/reductase family""",1.0,1.0,Function unknown; probably involved in cellular metabolism.,3.0
Rv0304c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0305c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0306,0.0,"Cobalamin biosynthesis protein BluB @ 5,6-dimethylbenzimidazole synthase, flavin destructase family",0.0,0.0,,0.0
Rv0307c,0.0,,0.0,0.0,,0.0
Rv0308,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0309,0.0,,0.0,0.0,,0.0
Rv0310c,0.0,Bile acid 7-alpha dehydratase BaiE (EC 4.2.1.106),0.0,0.0,,0.0
Rv0311,0.0,,0.0,0.0,,0.0
Rv0312,0.0,Proline and threonine rich protein,0.0,0.0,,0.0
Rv0313,0.0,,0.0,0.0,,0.0
Rv0314c,0.0,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.0,0.0,,0.0
Rv0315,0.0,"""Possible beta-1,3-glucanase""",0.0,0.0,,0.0
Rv0316,0.0,Muconolactone isomerase (EC 5.3.3.4),0.0,0.0,,0.0
Rv0317c,0.0,Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),0.0,0.0,,0.0
Rv0318c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0319,0.0,Pyrrolidone-carboxylate peptidase (EC 3.4.19.3),0.0,0.0,,0.0
Rv0320,0.0,Possible conserved exported protein,0.0,0.0,,0.0
Rv0321,0.0,Deoxycytidine triphosphate deaminase (EC 3.5.4.13),0.0,0.0,,0.0
Rv0322,0.0,UDP-glucose dehydrogenase (EC 1.1.1.22),0.0,1.0,Possibly involved in polysaccharide biosynthesis [catalytic activity: UDP-glucose + 2 NAD+ + H2O = UDP-glucuronate + 2 NADH].,0.0
Rv0323c,0.0,,0.0,0.0,,0.0
Rv0324,0.0,"Transcriptional regulator, ArsR family",0.0,0.0,,0.0
Rv0325,0.0,,0.0,0.0,,0.0
Rv0326,0.0,Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),0.0,0.0,,0.0
Rv0327c,0.0,Cytochrome P450 135A1,0.0,0.0,,0.0
Rv0328,0.0,HTH-type transcriptional regulator BetI,0.0,0.0,,0.0
Rv0329c,0.0,,0.0,0.0,,0.0
Rv0330c,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv0331,0.0,Oxidoreductase (flavoprotein),0.0,1.0,Function unknown; probably involved in cellular metabolism.,3.0
Rv0332,0.0,,0.0,0.0,,0.0
Rv0333,0.0,,0.0,0.0,,0.0
Rv0334,0.0,Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),0.0,0.0,,0.0
Rv0335c,0.0,PE family protein,0.0,0.0,,0.0
Rv0336,0.0,13E12 repeat family protein,0.0,0.0,,0.0
Rv0337c,0.0,Alanine transaminase (EC 2.6.1.2),0.0,0.0,,0.0
Rv0338c,0.0,Iron-sulphur-binding reductase,0.0,0.0,,0.0
Rv0339c,0.0,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN,0.0,0.0,,0.0
Rv0340,0.0,,0.0,0.0,,0.0
Rv0341,0.0,Isoniazid inductible protein IniB,0.0,0.0,,0.0
Rv0342,0.0,Isoniazid inductible protein IniA,0.0,0.0,,0.0
Rv0343,0.0,Isoniazid inductible protein IniC,0.0,0.0,,0.0
Rv0344c,0.0,Lipoprotein LpqJ,0.0,0.0,,0.0
Rv0345,0.0,CTP:molybdopterin cytidylyltransferase,0.0,0.0,,0.0
Rv0346c,0.0,L-asparagine permease,0.0,0.0,,0.0
Rv0347,0.0,,0.0,0.0,,0.0
Rv0348,0.0,,0.0,0.0,,0.0
Rv0349,0.0,,0.0,0.0,,0.0
Rv0350,0.0,Chaperone protein DnaK,0.0,0.0,,0.0
Rv0351,0.0,Heat shock protein GrpE,0.0,0.0,,0.0
Rv0352,0.0,Chaperone protein DnaJ,0.0,0.0,,0.0
Rv0353,0.0,"HspR, transcriptional repressor of DnaK operon",0.0,0.0,,0.0
Rv0354c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0355c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0356c,0.0,,0.0,0.0,,0.0
Rv0357c,0.0,Adenylosuccinate synthetase (EC 6.3.4.4),0.0,0.0,,0.0
Rv0358,0.0,,0.0,0.0,,0.0
Rv0359,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0360c,0.0,,0.0,0.0,,0.0
Rv0361,0.0,PROBABLE CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv0362,0.0,Mg/Co/Ni transporter MgtE / CBS domain,0.0,0.0,,0.0
Rv0363c,0.0,Fructose-bisphosphate aldolase class II (EC 4.1.2.13),0.0,0.0,,0.0
Rv0364,0.0,DedA protein,0.0,0.0,,0.0
Rv0365c,0.0,fructose-bisphosphate aldolase family protein,0.0,0.0,,0.0
Rv0366c,0.0,,0.0,0.0,,0.0
Rv0367c,0.0,,0.0,0.0,,0.0
Rv0368c,0.0,Carbon monoxide oxidation accessory protein CoxE,0.0,0.0,,0.0
Rv0369c,0.0,Carbon monoxide oxidation accessory protein CoxG,0.0,0.0,,0.0
Rv0370c,0.0,Carbon monoxide oxidation accessory protein CoxD,0.0,0.0,,0.0
Rv0371c,0.0,Uncharacterized MobA-related protein,0.0,0.0,,0.0
Rv0372c,0.0,Carbon monoxide dehydrogenase F protein,0.0,0.0,,0.0
Rv0373c,0.0,"Carbon monoxide dehydrogenase form I, large chain( EC:1.2.99.2 )",0.0,0.0,,0.0
Rv0374c,0.0,Carbon monoxide dehydrogenase small chain (EC 1.2.99.2),0.0,0.0,,0.0
Rv0375c,0.0,Carbon monoxide dehydrogenase medium chain (EC 1.2.99.2),0.0,1.0,Function unknown; probably involved in cellular metabolism [catalytic activity: CO + H(2)O + acceptor = CO(2) + reduced acceptor].,2.0
Rv0376c,0.0,"CO dehydrogenases maturation factor, CoxF family",0.0,0.0,,0.0
Rv0377,0.0,Transcription regulator in CO-DH cluster,0.0,0.0,,0.0
Rv0378,0.0,PE_PGRS family protein,0.0,0.0,,0.0
Rv0379,0.0,Preprotein translocase subunit SecE2,0.0,0.0,,0.0
Rv0380c,0.0,probable RNA methyltransferase,0.0,0.0,,0.0
Rv0381c,0.0,,0.0,0.0,,0.0
Rv0382c,0.0,Orotate phosphoribosyltransferase (EC 2.4.2.10),0.0,0.0,,0.0
Rv0383c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0384c,0.0,ClpB protein,0.0,0.0,,0.0
Rv0385,0.0,Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17),0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv0386,0.0,"Adenylyl cyclase class-3/4/guanylyl cyclase / Disease resistance domain-containing protein / Tetratricopeptide repeat-containing protein / Transcriptional regulator, LuxR family",0.0,0.0,,0.0
Rv0387c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0388c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0389,0.0,Phosphoribosylglycinamide formyltransferase 2 (EC 2.1.2.-),0.0,0.0,,0.0
Rv0390,0.0,Rhodanese-related sulfurtransferase,0.0,0.0,,0.0
Rv0391,0.0,O-acetylhomoserine sulfhydrylase (EC 2.5.1.49),0.0,0.0,,0.0
Rv0392c,0.0,NADH dehydrogenase (EC 1.6.99.3),0.0,1.0,Transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone. Does not couple the redox reaction to proton translocation [catalytic activity: NADH + acceptor = NAD+ + reduced acceptor].,0.0
Rv0393,0.0,13E12 repeat family protein,0.0,0.0,,0.0
Rv0394c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0395,0.0,,0.0,0.0,,0.0
Rv0396,0.0,,0.0,0.0,,0.0
Rv0397,0.0,13E12 repeat family protein,0.0,0.0,,0.0
Rv0398c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0399c,0.0,D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),0.0,0.0,,0.0
Rv0400c,0.0,Glutaryl-CoA dehydrogenase (EC 1.3.99.7),0.0,0.0,,0.0
Rv0401,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0402c,0.0,Transmembrane transport protein MmpL1,0.0,0.0,,0.0
Rv0403c,0.0,"membrane protein, MmpS family",0.0,0.0,,0.0
Rv0404,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv0405,0.0,Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),0.0,0.0,,0.0
Rv0406c,0.0,Beta lactamase-like protein,0.0,0.0,,0.0
Rv0407,0.0,F420-dependent glucose-6-phosphate dehydrogenase,0.0,1.0,Catalyzes oxidation of glucose-6-phosphate to 6-phosphogluconolactone using coenzyme F420 (an *-hydroxy-5-deazaflavin derivative) as the electron acceptor.,0.0
Rv0408,0.0,Phosphate acetyltransferase (EC 2.3.1.8),0.0,0.0,,0.0
Rv0409,0.0,Acetate kinase (EC 2.7.2.1),0.0,0.0,,0.0
Rv0410c,0.0,serine/threonine protein kinase,0.0,0.0,,0.0
Rv0411c,0.0,"""Glutamine ABC transporter, periplasmic glutamine-binding protein (TC 3.A.1.3.2)""",0.0,0.0,,0.0
Rv0412c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0413,0.0,"""Possible mutator protein MutT3 (7,8-dihydro-8-oxoguanine-triphosphatase) """,0.0,0.0,,0.0
Rv0414c,0.0,Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3),0.0,0.0,,0.0
Rv0415,0.0,Glycine oxidase ThiO (EC 1.4.3.19),0.0,1.0,Possibly involved in thiamine biosynthesis.,1.0
Rv0416,0.0,Sulfur carrier protein ThiS,0.0,0.0,,0.0
Rv0417,0.0,Thiazole biosynthesis protein ThiG,0.0,0.0,,0.0
Rv0418,0.0,"Aminopeptidase Y (Arg, Lys, Leu preference) (EC 3.4.11.15)",0.0,0.0,,0.0
Rv0419,0.0,Lipoprotein peptidase LpqM,0.0,0.0,,0.0
Rv0420c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0421c,0.0,,0.0,0.0,,0.0
Rv0422c,0.0,Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7),0.0,0.0,,0.0
Rv0423c,0.0,Hydroxymethylpyrimidine phosphate synthase ThiC,0.0,0.0,,0.0
Rv0424c,0.0,,0.0,0.0,,0.0
Rv0425c,0.0,Metal cation transporting P-type ATPase CtpH,0.0,0.0,,0.0
Rv0426c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0427c,0.0,Exodeoxyribonuclease III (EC 3.1.11.2),0.0,0.0,,0.0
Rv0428c,0.0,Histone acetyltransferase HPA2 and related acetyltransferases,0.0,0.0,,0.0
Rv0429c,0.0,Peptide deformylase (EC 3.5.1.88),0.0,0.0,,0.0
Rv0430,0.0,,0.0,0.0,,0.0
Rv0431,0.0,Tuberculin related peptide,0.0,0.0,,0.0
Rv0432,0.0,Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1),0.0,0.0,,0.0
Rv0433,0.0,Carboxylate-amine ligase,0.0,0.0,,0.0
Rv0434,0.0,"Uncharacterized protein, similar to the N-terminal domain of Lon protease",0.0,0.0,,0.0
Rv0435c,0.0,Cell division protein FtsH (EC 3.4.24.-),0.0,0.0,,0.0
Rv0436c,0.0,CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8),0.0,0.0,,0.0
Rv0437c,0.0,Phosphatidylserine decarboxylase (EC 4.1.1.65),0.0,0.0,,0.0
Rv0438c,0.0,Molybdopterin biosynthesis protein MoeA,0.0,0.0,,0.0
Rv0439c,1.0,probable oxidoreductase/Short-chain dehydrogenase,1.0,1.0,Function unknown; possibly involved in cellular metabolism.,3.0
Rv0440,0.0,Heat shock protein 60 family chaperone GroEL,0.0,0.0,,0.0
Rv0441c,0.0,,0.0,0.0,,0.0
Rv0442c,0.0,PPE family protein,0.0,0.0,,0.0
Rv0443,0.0,,0.0,0.0,,0.0
Rv0444c,0.0,,0.0,0.0,,0.0
Rv0445c,0.0,RNA polymerase sigma factor RpoE,0.0,0.0,,0.0
Rv0446c,0.0,,0.0,0.0,,0.0
Rv0447c,0.0,"Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79), plant type",0.0,0.0,,0.0
Rv0448c,0.0,,0.0,0.0,,0.0
Rv0449c,0.0,"COG2907: Amine oxidase, flavin-containing",0.0,1.0,Function unknown,3.0
Rv0450c,0.0,Transmembrane transport protein MmpL4,0.0,0.0,,0.0
Rv0451c,0.0,"membrane protein, MmpS family",0.0,0.0,,0.0
Rv0452,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv0453,0.0,PPE family protein,0.0,0.0,,0.0
Rv0454,0.0,,0.0,0.0,,0.0
Rv0455c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0456A,0.0,Programmed cell death toxin YdcE,0.0,0.0,,0.0
Rv0456c,0.0,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,0.0,,0.0
Rv0457c,0.0,Prolyl endopeptidase (EC 3.4.21.26),0.0,0.0,,0.0
Rv0458,0.0,Aldehyde dehydrogenase (EC 1.2.1.3),0.0,0.0,,0.0
Rv0459,0.0,,0.0,0.0,,0.0
Rv0460,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0461,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0462,0.0,Dihydrolipoamide dehydrogenase (EC 1.8.1.4),0.0,1.0,"Involved in energy metabolism. Lipoamide dehydrogenase is the E3 component of pyruvate dehydrogenase and the alpha-ketoacid dehydrogenase complex [catalytic activity: dihydrolipoamide + NAD(+) = lipoamide + NADH]. Also involved in antioxidant defense; LPDC|Rv0462, DLAT|Rv2215, AHPD|Rv2429, and AHPC|Rv2428 constitute an NADH-dependent peroxidase and peroxynitrite reductase that provides protection against oxidative stress.",0.0
Rv0463,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0464c,0.0,,0.0,0.0,,0.0
Rv0465c,0.0,"""Transcriptional regulator, XRE family""",0.0,0.0,,0.0
Rv0466,0.0,Acyl-ACP thioesterase,0.0,0.0,,0.0
Rv0467,0.0,Isocitrate lyase (EC 4.1.3.1) / Methylisocitrate lyase (EC 4.1.3.30),0.0,0.0,,0.0
Rv0468,0.0,3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35),0.0,1.0,Butyrate/butanol-producing pathway [catalytic activity: (S)-3-hydroxybutanoyl-CoA + NADP+ = 3-acetoacetyl-CoA + NADPH],0.0
Rv0469,0.0,POSSIBLE MYCOLIC ACID SYNTHASE UMAA1,0.0,0.0,,0.0
Rv0470A,0.0,,0.0,0.0,,0.0
Rv0470c,0.0,Mycolic acid synthase (PcaA/UmaA2) (Cyclopropane Synthase),0.0,0.0,,0.0
Rv0471c,0.0,,0.0,0.0,,0.0
Rv0472c,0.0,"""Transcriptional regulator, TetR family""",0.0,0.0,,0.0
Rv0473,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0474,0.0,"""Transcriptional regulator, XRE family""",0.0,0.0,,0.0
Rv0475,0.0,Iron-regulated heparin binding hemagglutinin HbhA (Adhesin),0.0,0.0,,0.0
Rv0476,0.0,,0.0,0.0,,0.0
Rv0477,0.0,POSSIBLE CONSERVED SECRETED PROTEIN,0.0,0.0,,0.0
Rv0478,0.0,Deoxyribose-phosphate aldolase (EC 4.1.2.4),0.0,0.0,,0.0
Rv0479c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0480c,0.0,Carbon-nitrogen hydrolase,0.0,0.0,,0.0
Rv0481c,0.0,,0.0,0.0,,0.0
Rv0482,0.0,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158),0.0,1.0,Involved in cell wall formation; peptidoglycan biosynthesis [catalytic activity: UDP-N-acetylmuramate + NADP+ = UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine + NADPH].,0.0
Rv0483,0.0,Possible lipoprotein LprQ,0.0,0.0,,0.0
Rv0484c,1.0,Serine 3-dehydrogenase,2.0,1.0,Function unknown; possibly involved in cellular metabolism.,3.0
Rv0485,0.0,Transcriptional regulatory protein,0.0,0.0,,0.0
Rv0486,0.0,Glycosyltransferase MshA involved in mycothiol biosynthesis (EC 2.4.1.-),0.0,0.0,,0.0
Rv0487,0.0,Uncharacterized protein Rv0487/MT0505 clustered with mycothiol biosynthesis gene,0.0,0.0,,0.0
Rv0488,0.0,"""Transporter, LysE family""",0.0,0.0,,0.0
Rv0489,0.0,Phosphoglycerate mutase (EC 5.4.2.1),0.0,0.0,,0.0
Rv0490,0.0,Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3); Sensor-like histidine kinase senX3 (EC 2.7.13.3),0.0,0.0,,0.0
Rv0491,0.0,Phosphate regulon transcriptional regulatory protein PhoB (SphR); Sensory transduction protein regX3,0.0,0.0,,0.0
Rv0492A,0.0,,0.0,0.0,,0.0
Rv0492c,0.0,GMC-type oxidoreductase,0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv0493c,0.0,,0.0,0.0,,0.0
Rv0494,0.0,"Lactate-responsive regulator LldR in Enterobacteria, GntR family",0.0,0.0,,0.0
Rv0495c,0.0,,0.0,0.0,,0.0
Rv0496,0.0,Exopolyphosphatase (EC 3.6.1.11),0.0,0.0,,0.0
Rv0497,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0498,0.0,"""AP endonuclease, family protein 2""",0.0,0.0,,0.0
Rv0499,0.0,TesB-like acyl-CoA thioesterase 3,0.0,0.0,,0.0
Rv0500,0.0,Pyrroline-5-carboxylate reductase (EC 1.5.1.2),0.0,1.0,Involved at the terminal (third) step in proline biosynthesis [catalytic activity: L-proline + NAD(P)+ = 1-pyrroline-5-carboxylate + NAD(P)H].,0.0
Rv0500A,0.0,"""DNA binding domain protein, excisionase family""",0.0,0.0,,0.0
Rv0500B,0.0,,0.0,0.0,,0.0
Rv0501,0.0,UDP-glucose 4-epimerase (EC 5.1.3.2),0.0,1.0,Involved in galactose metabolism [catalytic activity: UDP-glucose = UDP-galactose].,0.0
Rv0502,0.0,Phospholipid/glycerol acyltransferase,0.0,0.0,,0.0
Rv0503c,0.0,"Cyclopropane-fatty-acyl-phospholipid synthase 2, CmaA2 (EC 2.1.1.79)",0.0,0.0,,0.0
Rv0504c,0.0,(3R)-hydroxyacyl-ACP dehydratase subunit HadA,0.0,0.0,,0.0
Rv0505c,0.0,Phosphoserine phosphatase (EC 3.1.3.3),0.0,0.0,,0.0
Rv0506,0.0,"membrane protein, MmpS family",0.0,0.0,,0.0
Rv0507,0.0,Putative membrane protein,0.0,0.0,,0.0
Rv0508,0.0,,0.0,0.0,,0.0
Rv0509,0.0,Glutamyl-tRNA reductase (EC 1.2.1.70),0.0,1.0,Involved in porphyrin biosynthesis by the C5 pathway (at the first step) [catalytic activity: glutamyl-tRNA(GLU) + NADPH = glutamate-1-semialdehyde + NADP+ + tRNA(GLU)].,0.0
Rv0510,0.0,Porphobilinogen deaminase (EC 2.5.1.61),0.0,0.0,,0.0
Rv0511,0.0,Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75),0.0,0.0,,0.0
Rv0512,0.0,Porphobilinogen synthase (EC 4.2.1.24),0.0,0.0,,0.0
Rv0513,0.0,Transmembrane transport protein MmpL2,0.0,0.0,,0.0
Rv0514,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0515,0.0,13E12 repeat family protein,0.0,0.0,,0.0
Rv0516c,0.0,Anti-sigma F factor antagonist (spoIIAA-2); Anti-sigma B factor antagonist RsbV,0.0,0.0,,0.0
Rv0517,0.0,Membrane acyltransferase,0.0,0.0,,0.0
Rv0518,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0519c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0520,0.0,Similar to methyltransferase domain of sarcosine-dimethylglycine methyltransferase,0.0,0.0,,0.0
Rv0521,0.0,POSSIBLE METHYLTRANSFERASE/METHYLASE (FRAGMENT),0.0,0.0,,0.0
Rv0522,0.0,Aromatic amino acid transport protein AroP,0.0,0.0,,0.0
Rv0523c,0.0,,0.0,1.0,Function unknown,4.0
Rv0524,0.0,Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8),0.0,0.0,,0.0
Rv0525,0.0,"Hypothetical, related to broad specificity phosphatases COG0406",0.0,0.0,,0.0
Rv0526,0.0,Thiol:disulfide oxidoreductase related to ResA,0.0,0.0,,0.0
Rv0527,0.0,Cytochrome c-type biogenesis protein CcdA (DsbD analog),0.0,0.0,,0.0
Rv0528,0.0,Ccs1/ResB-related putative cytochrome C-type biogenesis protein,0.0,0.0,,0.0
Rv0529,0.0,Cytochrome c-type biogenesis protein CcsA/ResC,0.0,0.0,,0.0
Rv0530,0.0,RD1 region associated protein Rv3876,0.0,0.0,,0.0
Rv0531,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0532,0.0,PE-PGRS family protein,0.0,0.0,,0.0
Rv0533c,0.0,"""3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)""",0.0,0.0,,0.0
Rv0534c,0.0,"1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)",0.0,0.0,,0.0
Rv0535,0.0,5'-methylthioadenosine phosphorylase (EC 2.4.2.28),0.0,0.0,,0.0
Rv0536,0.0,UDP-glucose 4-epimerase (EC 5.1.3.2),0.0,1.0,Possibly involved in galactose metabolism [catalytic activity: UDP-glucose = UDP-galactose].,0.0
Rv0537c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0538,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0539,0.0,Glycosyltransferase (EC 2.4.1.-),0.0,0.0,,0.0
Rv0540,0.0,,0.0,0.0,,0.0
Rv0541c,0.0,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv0542c,0.0,O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26),0.0,0.0,,0.0
Rv0543c,0.0,,0.0,0.0,,0.0
Rv0544c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0545c,0.0,Probable low-affinity inorganic phosphate transporter,0.0,0.0,,0.0
Rv0546c,0.0,,0.0,0.0,,0.0
Rv0547c,1.0,"""Oxidoreductase, short-chain dehydrogenase/reductase family""",2.0,1.0,Function unknown; probably involved in cellular metabolism.,3.0
Rv0548c,0.0,Naphthoate synthase (EC 4.1.3.36),0.0,0.0,,0.0
Rv0549c,0.0,"Toxin 1, PIN domain",0.0,0.0,,0.0
Rv0550c,0.0,Antitoxin 1a,0.0,0.0,,0.0
Rv0551c,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv0552,0.0,Amidohydrolase family protein,0.0,0.0,,0.0
Rv0553,0.0,O-succinylbenzoate synthase (EC 4.2.1.113),0.0,0.0,,0.0
Rv0554,0.0,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)",0.0,0.0,,0.0
Rv0555,0.0,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9),0.0,0.0,,0.0
Rv0556,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0557,0.0,Glycosyltransferase,0.0,0.0,,0.0
Rv0558,0.0,"Ubiquinone/menaquinone biosynthesis methyltransferase UbiE (EC 2.1.1.-) @ 2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)",0.0,0.0,,0.0
Rv0559c,0.0,POSSIBLE CONSERVED SECRETED PROTEIN,0.0,0.0,,0.0
Rv0560c,0.0,Possible benzoquinone methyltransferase,0.0,0.0,,0.0
Rv0561c,0.0,Possible oxidoreductase (EC 1.-.-.-),0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv0562,0.0,Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29),0.0,0.0,,0.0
Rv0563,0.0,Probable protease htpX homolog (EC 3.4.24.-),0.0,0.0,,0.0
Rv0564c,0.0,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94),0.0,1.0,Involved in de novo phospholipid biosynthesis; glycerol-3 phosphate formation [catalytic activity: SN-glycerol 3-phosphate + NAD(P)+ = glycerone phosphate + NAD(P)H].,0.0
Rv0565c,0.0,Cyclohexanone monooxygenase (EC 1.14.13.22),0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv0566c,0.0,UPF0234 protein YajQ,0.0,0.0,,0.0
Rv0567,0.0,O-methyltransferase,0.0,0.0,,0.0
Rv0568,0.0,Cytochrome P450 135B1,0.0,0.0,,0.0
Rv0569,0.0,,0.0,0.0,,0.0
Rv0570,0.0,Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1),0.0,0.0,,0.0
Rv0571c,0.0,Phosphoribosyl transferase domain protein,0.0,0.0,,0.0
Rv0572c,0.0,,0.0,0.0,,0.0
Rv0573c,0.0,Nicotinate phosphoribosyltransferase (EC 2.4.2.11),0.0,0.0,,0.0
Rv0574c,0.0,Capsule biosynthesis protein CapA,0.0,0.0,,0.0
Rv0575c,0.0,Oxidoreductase,0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv0576,0.0,"Transcriptional regulator, ArsR family",0.0,0.0,,0.0
Rv0577,0.0,27 kDa antigen Cfp30B,0.0,0.0,,0.0
Rv0578c,0.0,PE-PGRS FAMILY PROTEIN,0.0,0.0,,0.0
Rv0579,0.0,,0.0,0.0,,0.0
Rv0580c,0.0,,0.0,0.0,,0.0
Rv0581,0.0,,0.0,0.0,,0.0
Rv0582,0.0,,0.0,0.0,,0.0
Rv0583c,0.0,Lipoprotein LpqN,0.0,0.0,,0.0
Rv0584,0.0,"Alpha-1,2-mannosidase",0.0,0.0,,0.0
Rv0585c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv0586,0.0,"Transcriptional regulator, GntR family",0.0,0.0,,0.0
Rv0587,0.0,,0.0,0.0,,0.0
Rv0588,0.0,,0.0,0.0,,0.0
Rv0589,0.0,MCE-family protein Mce1A,0.0,0.0,,0.0
Rv0590,0.0,MCE-family protein Mce1B,0.0,0.0,,0.0
Rv0590A,0.0,MCE-family protein Mce1B,0.0,0.0,,0.0
Rv0591,0.0,MCE-family protein Mce1C,0.0,0.0,,0.0
Rv0592,0.0,MCE-family protein Mce1D,0.0,0.0,,0.0
Rv0593,0.0,MCE-family lipoprotein LprK (MCE-family lipoprotein Mce1e),0.0,0.0,,0.0
Rv0594,0.0,MCE-family protein Mce1F,0.0,0.0,,0.0
Rv0595c,0.0,,0.0,0.0,,0.0
Rv0596c,0.0,,0.0,0.0,,0.0
Rv0597c,0.0,ATPase,0.0,0.0,,0.0
